label,n_races,win_bets,win_hit_rate,win_roi_pct,place_bets,place_roi_pct,sanren_bets,sanren_hit_rate,sanren_roi_pct,sanrentan_bets,sanrentan_hit_rate,sanrentan_roi_pct,wide_bets,wide_roi_pct,win_ken_share,exotic_ken_share,exotic_high_share
2026-07,179,117,0.5128205128205128,87.86324786324786,117,85.21367521367522,157,0.4140127388535032,71.72031076581577,116,0.13793103448275862,101.31465517241381,157,82.46913580246914,0.6536312849162011,0.6703910614525139,0.8770949720670391
2026-06,139,88,0.4659090909090909,71.36363636363636,88,84.31818181818181,114,0.41228070175438597,63.15467075038285,83,0.04819277108433735,41.9277108433735,114,60.766666666666666,0.6330935251798561,0.6330935251798561,0.8201438848920863
2026-04-05,323,228,0.5394736842105263,84.51754385964912,228,94.25438596491227,265,0.44150943396226416,82.18241042345277,214,0.14018691588785046,133.17757009345794,265,79.14503816793894,0.7058823529411765,0.7027863777089783,0.8204334365325078
2026-01-03,168,112,0.5178571428571429,80.44642857142857,112,99.82142857142857,150,0.4,79.48036951501155,116,0.08620689655172414,55.603448275862064,150,92.50645994832041,0.6666666666666666,0.7202380952380952,0.8928571428571429
2026-01-07,809,545,0.5174311926605505,82.27522935779817,545,91.8532110091743,686,0.42128279883381925,76.06573957016435,529,0.11342155009451796,94.86294896030246,686,79.71951917572983,0.6736711990111248,0.6872682323856613,0.8479604449938195
